gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
8816-8,1476480237895.0,28,close,distr1,204,19,50,2,2,distr2,238,40,50,1,3,target,232,31,50,3,1,14,7,18,False,1476480236022.0,speaker,grey,346.0,0.0,1,4,4.0,1.0,human
2730-a,1476990239756.0,21,split,target,81,28,50,2,3,distr2,315,82,50,3,1,distr1,98,45,50,1,2,9,71,87,True,1476990236562.0,speaker,"army green, darker shade",454.0,1.0,4,20,20.0,4.0,human
5557-c,1476990657488.0,39,close,target,66,23,50,2,1,distr1,152,38,50,1,3,distr2,90,22,50,3,2,17,6,12,True,1476990655843.0,speaker,least green,309.0,1.0,2,10,10.0,2.0,human
5451-1,1476991480533.0,36,split,target,340,43,50,1,2,distr1,342,94,50,3,3,distr2,31,53,50,2,1,14,37,33,True,1476991478842.0,speaker,violet,382.0,1.0,1,6,6.0,1.0,human
0895-b,1476486946354.0,16,far,distr2,85,24,50,3,2,distr1,141,85,50,1,3,target,201,8,50,2,1,40,25,23,False,1476486943582.0,speaker,Click the grey box.,790.0,0.0,4,15,12.0,3.0,human
5335-b,1476996025432.0,33,far,target,337,15,50,1,3,distr1,130,43,50,3,1,distr2,301,76,50,2,2,53,24,91,True,1476996024090.0,speaker,grey,535.0,1.0,1,4,4.0,1.0,human
5248-d,1459887774441.0,6,far,target,142,80,50,3,1,distr1,145,19,50,2,2,distr2,18,28,50,1,3,24,53,36,True,1459887773093.0,speaker,bright green,177.0,1.0,2,11,11.0,2.0,human
9629-5,1476990405326.0,29,split,target,283,49,50,2,1,distr1,312,40,50,3,3,distr2,73,1,50,1,2,10,32,29,True,1476990403527.0,speaker,"purple, not pinkish",321.0,1.0,3,16,13.0,2.0,human
0315-b,1476499500930.0,5,split,distr1,103,94,50,2,3,distr2,149,10,50,3,2,target,76,60,50,1,1,14,30,36,False,1476499497267.0,speaker,sun,953.0,0.0,1,3,3.0,1.0,human
3661-6,1476999033676.0,5,far,target,260,1,50,2,3,distr1,278,40,50,3,2,distr2,172,76,50,1,1,27,37,56,True,1476999030545.0,speaker,darker greyish,418.0,1.0,2,13,13.0,2.0,human
4080-f,1476996556712.0,26,close,target,264,32,50,3,3,distr1,282,19,50,1,1,distr2,225,9,50,2,2,10,17,16,True,1476996549440.0,listener,nahh  you're the bright one  ;),373.0,1.0,5,22,13.0,3.0,human
9074-e,1476994583746.0,29,far,target,298,88,50,3,2,distr1,79,22,50,1,3,distr2,19,42,50,2,1,69,41,33,True,1476994582603.0,speaker,bright fuschia pink,281.0,1.0,3,17,17.0,3.0,human
4544-5,1476478033775.0,41,close,target,73,33,50,1,2,distr1,137,40,50,2,3,distr2,66,25,50,3,1,15,5,16,True,1476478023067.0,speaker,yellowish green,414.0,1.0,2,14,14.0,2.0,human
8757-5,1459898394948.0,49,split,target,240,0,50,2,3,distr2,346,62,50,3,1,distr1,226,17,50,1,2,14,27,33,True,1459898388920.0,listener,hehehe pleasure gaming withcha!,198.0,1.0,4,27,27.0,4.0,human
3280-4,1476482769293.0,11,close,target,100,44,50,3,2,distr2,136,53,50,2,3,distr1,158,46,50,1,1,16,7,11,True,1476482764868.0,speaker,greenish yellow,319.0,1.0,2,14,14.0,2.0,human
3466-2,1476989927815.0,35,close,target,137,25,50,2,3,distr2,154,22,50,1,2,distr1,152,46,50,3,1,9,6,11,True,1476989910681.0,speaker,this ones tough  ummm  the middle shade  not bright and not muted,373.0,1.0,12,51,35.0,7.0,human
9260-e,1476487115076.0,45,split,distr1,6,64,50,3,3,target,349,79,50,1,2,distr2,239,30,50,2,1,8,38,40,False,1476487091240.0,speaker,red reed,286.0,0.0,2,7,7.0,2.0,human
8367-b,1476992680740.0,36,split,target,343,4,50,2,2,distr1,30,7,50,1,1,distr2,128,72,50,3,3,7,43,37,True,1476992664834.0,listener,darker one?,395.0,1.0,2,9,9.0,2.0,human
6661-0,1476475267647.0,34,far,target,119,35,50,1,3,distr1,294,24,50,3,2,distr2,175,69,50,2,1,68,24,52,True,1476475265813.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
4380-e,1476989716801.0,30,close,distr1,265,31,50,1,3,distr2,221,85,50,2,1,target,242,16,50,3,2,10,18,16,False,1476989707917.0,speaker,lightest purple/gray,342.0,0.0,2,18,18.0,3.0,human
1055-e,1476992303564.0,3,close,target,296,5,50,1,2,distr2,341,0,50,2,3,distr1,13,24,50,3,1,16,9,18,True,1476992302013.0,speaker,Purple,433.0,1.0,1,6,6.0,1.0,human
7001-2,1476478682830.0,7,split,target,100,95,50,2,3,distr2,264,23,50,3,2,distr1,158,79,50,1,1,17,62,53,True,1476478679589.0,speaker,bright green,667.0,1.0,2,11,11.0,2.0,human
6169-0,1476489401696.0,26,far,target,145,25,50,3,1,distr2,359,53,50,1,3,distr1,91,97,50,2,2,30,58,80,True,1476489398594.0,speaker,not lime,549.0,1.0,2,7,4.0,1.0,human
0137-f,1476498228446.0,3,close,target,12,40,50,1,1,distr1,13,22,50,2,3,distr2,2,7,50,3,2,8,17,10,True,1476498201878.0,speaker,Peachy skin color.,940.0,1.0,3,15,15.0,3.0,human
5042-9,1476473383119.0,23,split,target,226,36,50,2,1,distr2,74,38,50,1,2,distr1,240,57,50,3,3,15,57,81,True,1476473380712.0,speaker,not the bright blue the other,689.0,1.0,6,24,10.0,2.0,human
3850-8,1476478833830.0,10,close,target,95,52,50,1,3,distr1,131,67,50,2,1,distr2,88,28,50,3,2,8,11,17,True,1476478829590.0,speaker,natural green,232.0,1.0,2,12,12.0,2.0,human
0119-4,1477000331274.0,12,close,target,65,58,50,3,1,distr2,80,88,50,2,2,distr1,117,53,50,1,3,18,12,16,True,1477000323345.0,speaker,gold.,449.0,1.0,1,4,4.0,1.0,human
2242-7,1476500027032.0,46,split,target,301,98,50,2,3,distr1,193,6,50,1,1,distr2,336,19,50,3,2,16,26,25,True,1476500009864.0,speaker,"I'm from ohio, so I'm a fan",286.0,1.0,7,20,7.0,2.0,human
5199-4,1476991263016.0,4,split,target,92,56,50,3,1,distr2,323,60,50,1,2,distr1,153,81,50,2,3,15,84,91,True,1476991260276.0,speaker,It's the neon sort of green.,555.0,1.0,6,22,13.0,3.0,human
1891-2,1476991025382.0,30,close,target,39,75,50,3,1,distr1,50,52,50,1,3,distr2,39,29,50,2,2,12,15,14,True,1476991023278.0,speaker,yes,44.0,1.0,1,3,3.0,1.0,human
0713-f,1476988266901.0,11,split,target,326,6,50,2,1,distr2,120,97,50,1,3,distr1,320,10,50,3,2,5,56,63,True,1476988264519.0,speaker,the darker of the two greyish purple ones,201.0,1.0,8,34,26.0,5.0,human
2762-9,1459900499656.0,20,split,target,199,3,50,1,1,distr2,145,87,50,3,3,distr1,276,8,50,2,2,13,39,47,True,1459900502243.0,speaker,asphalt,12.0,1.0,1,7,7.0,1.0,human
4992-e,1476991272621.0,36,close,target,320,14,50,2,2,distr2,260,25,50,1,3,distr1,245,14,50,3,1,12,14,8,True,1476991269002.0,speaker,pink purple,226.0,1.0,2,10,10.0,2.0,human
1169-b,1476991541389.0,37,far,target,124,9,50,1,1,distr2,135,69,50,2,2,distr1,34,45,50,3,3,26,27,41,True,1476991535874.0,speaker,sage green,548.0,1.0,2,9,9.0,2.0,human
1220-a,1459893045927.0,50,close,distr1,326,38,50,2,2,target,1,24,50,1,3,distr2,343,61,50,3,1,16,14,12,False,1459893009682.0,speaker,"haha why thank you =D uhm, not the reddish purple or the brighter purple",34.0,0.0,14,57,40.0,8.0,human
1735-5,1476989657921.0,15,far,target,47,47,50,2,1,distr2,182,29,50,1,3,distr1,291,49,50,3,2,65,34,36,True,1476989655482.0,speaker,goldish,340.0,1.0,1,7,7.0,1.0,human
6035-4,1476482354862.0,7,split,target,141,70,50,2,3,distr1,139,44,50,1,2,distr2,287,94,50,3,1,10,62,56,True,1476482352503.0,speaker,brighter green,777.0,1.0,2,13,13.0,2.0,human
0283-7,1476500984567.0,1,far,target,139,81,50,2,3,distr1,70,27,50,1,2,distr2,15,18,50,3,1,23,50,29,True,1476500983506.0,listener,(hello!),324.0,1.0,1,5,5.0,1.0,human
3159-0,1476995331045.0,9,close,distr2,205,7,50,1,1,target,332,0,50,3,2,distr1,89,5,50,2,3,8,5,11,False,1476995329545.0,listener,"blue, green, or gray gray",302.0,0.0,5,19,17.0,4.0,human
9960-e,1459897523308.0,38,split,target,179,70,50,2,1,distr2,65,24,50,1,2,distr1,184,32,50,3,3,15,31,27,True,1459897521454.0,speaker,brt blu,126.0,1.0,2,6,6.0,2.0,human
3280-4,1476482991499.0,27,close,distr2,286,72,50,1,2,distr1,304,71,50,3,1,target,276,94,50,2,3,15,6,9,False,1476482989362.0,speaker,violet,319.0,0.0,1,6,6.0,1.0,human
7862-1,1476500139396.0,29,far,target,176,46,50,3,1,distr1,277,71,50,2,3,distr2,103,50,50,1,2,48,27,95,True,1476500136163.0,speaker,the blue,954.0,1.0,2,7,4.0,1.0,human
0119-4,1477000523238.0,30,split,target,93,58,50,2,2,distr2,189,10,50,1,1,distr1,85,82,50,3,3,8,35,41,True,1477000519870.0,speaker,not the brightest green,449.0,1.0,4,20,14.0,2.0,human
6334-2,1476491799728.0,9,split,target,168,88,50,3,1,distr2,94,92,50,1,3,distr1,175,94,50,2,2,7,23,29,True,1476491795687.0,speaker,the more greenish teal/aqua color,302.0,1.0,5,28,21.0,4.0,human
4126-9,1476996785833.0,36,close,distr1,123,29,50,2,2,distr2,156,34,50,1,1,target,153,21,50,3,3,12,7,10,False,1476996782732.0,listener,grass(weed),315.0,0.0,1,9,9.0,2.0,human
7967-f,1476994138567.0,35,close,target,278,57,50,2,2,distr2,267,81,50,1,1,distr1,294,58,50,3,3,8,8,15,True,1476994133898.0,speaker,Grayish Purple,385.0,1.0,2,13,13.0,2.0,human
8719-a,1476988443907.0,19,split,target,255,55,50,1,2,distr1,272,87,50,2,3,distr2,209,41,50,3,1,8,24,28,True,1476988433482.0,speaker,The darkest,317.0,1.0,2,10,7.0,1.0,human
3071-a,1476994798824.0,1,close,target,285,76,50,2,3,distr1,311,76,50,1,1,distr2,325,61,50,3,2,12,17,9,True,1476994793154.0,speaker,Hello!,319.0,1.0,1,5,5.0,1.0,human
5557-c,1476990350613.0,20,far,target,83,57,50,1,3,distr2,290,34,50,3,1,distr1,297,3,50,2,2,41,79,22,True,1476990348912.0,speaker,green/yellow,309.0,1.0,1,11,11.0,2.0,human
2344-0,1476493936393.0,38,split,distr1,43,38,50,3,3,target,80,47,50,2,2,distr2,320,6,50,1,1,19,42,30,False,1476493933550.0,speaker,yellow,123.0,0.0,1,6,6.0,1.0,human
8089-4,1477003568181.0,14,split,target,331,71,50,2,1,distr1,356,59,50,3,2,distr2,73,64,50,1,3,17,79,67,True,1477003561709.0,speaker,some of these are tough,549.0,1.0,5,19,5.0,1.0,human
7804-6,1476990287571.0,37,split,target,0,30,50,1,3,distr1,333,82,50,2,1,distr2,172,2,50,3,2,16,27,33,True,1476990285873.0,speaker,"not pink not grey, browner grey",201.0,1.0,6,25,19.0,4.0,human
3596-8,1476492658288.0,28,split,target,304,33,50,2,1,distr1,292,86,50,3,3,distr2,162,32,50,1,2,13,43,45,True,1476492652451.0,speaker,the muted purplish kinda dark,767.0,1.0,5,25,22.0,4.0,human
4166-4,1476480759467.0,37,split,target,155,62,50,3,1,distr2,196,10,50,1,2,distr1,139,36,50,2,3,9,32,27,True,1476480757417.0,speaker,The bright green,769.0,1.0,3,14,11.0,2.0,human
8516-9,1459895542583.0,26,close,target,17,32,50,2,3,distr1,352,80,50,3,2,distr2,22,45,50,1,1,18,6,19,True,1459895538499.0,speaker,purpley grey,22.0,1.0,2,11,11.0,2.0,human
3321-5,1476470776882.0,27,close,target,109,39,50,3,3,distr1,94,30,50,2,1,distr2,73,22,50,1,2,6,13,7,True,1476470775490.0,speaker,brightest,266.0,1.0,1,9,9.0,1.0,human
3920-3,1476990659198.0,50,far,target,51,83,50,2,1,distr1,116,91,50,1,3,distr2,182,5,50,3,2,30,38,40,True,1476990657612.0,speaker,yellow,273.0,1.0,1,6,6.0,1.0,human
4915-7,1476996571747.0,41,far,target,234,78,50,3,3,distr2,180,93,50,1,1,distr1,23,41,50,2,2,51,63,52,True,1476996564315.0,speaker,true blue,236.0,1.0,2,8,8.0,2.0,human
2166-8,1476996328136.0,34,split,target,226,46,50,3,2,distr2,195,82,50,2,1,distr1,232,22,50,1,3,9,31,30,True,1476996325670.0,speaker,go bright purpl,222.0,1.0,3,13,13.0,3.0,human
5528-c,1476497100802.0,19,split,target,262,99,50,1,3,distr2,113,87,50,2,2,distr1,285,92,50,3,1,14,77,109,True,1476497099713.0,speaker,blue,,1.0,1,4,4.0,1.0,human
9272-8,1476494366332.0,32,split,target,334,11,50,1,1,distr2,86,74,50,3,2,distr1,33,8,50,2,3,16,55,36,True,1476494326053.0,speaker,bright bluish grey,,1.0,3,16,16.0,3.0,human
6719-f,1459877600236.0,24,far,target,340,18,50,3,3,distr2,219,20,50,1,2,distr1,92,20,50,2,1,42,23,36,True,1459877598757.0,speaker,reddish,964.0,1.0,1,7,7.0,1.0,human
2641-2,1476489876686.0,27,close,target,186,43,50,2,1,distr1,171,33,50,3,2,distr2,201,22,50,1,3,9,14,19,True,1476489870754.0,speaker,the most intense blue,619.0,1.0,4,18,11.0,2.0,human
1773-7,1476989677031.0,16,close,target,131,67,50,1,3,distr1,96,94,50,2,1,distr2,92,50,50,3,2,11,9,14,True,1476989666379.0,speaker,"greenest green -- not flourescent, not muted",423.0,1.0,6,35,29.0,4.0,human
1410-0,1476495153136.0,30,split,target,216,17,50,2,1,distr1,41,3,50,3,3,distr2,87,28,50,1,2,15,37,22,True,1476495151301.0,speaker,Blue,830.0,1.0,1,4,4.0,1.0,human
8456-e,1476992442180.0,18,split,target,299,48,50,3,2,distr1,314,79,50,2,1,distr2,55,34,50,1,3,8,65,65,True,1476992439963.0,speaker,Purple (NOT pink),640.0,1.0,3,13,10.0,2.0,human
1055-e,1476993017854.0,45,split,target,256,62,50,1,3,distr2,115,46,50,2,1,distr1,248,91,50,3,2,7,66,70,True,1476993015676.0,speaker,Purple,433.0,1.0,1,6,6.0,1.0,human
3830-5,1476466647760.0,36,split,target,272,68,50,2,2,distr1,206,9,50,3,1,distr2,173,80,50,1,3,19,60,33,True,1476466645812.0,speaker,Purple,718.0,1.0,1,6,6.0,1.0,human
8233-7,1476992313321.0,30,close,target,84,55,50,3,2,distr1,152,89,50,1,1,distr2,158,69,50,2,3,17,19,8,True,1476992310816.0,speaker,hint of yellow green,364.0,1.0,4,17,15.0,3.0,human
3029-f,1476486351390.0,29,split,target,94,34,50,2,2,distr2,265,98,50,1,1,distr1,132,73,50,3,3,15,88,72,True,1476486337835.0,speaker,olive green.  I am bad with descriptions :P,345.0,1.0,8,33,26.0,5.0,human
5824-8,1476999171031.0,20,close,target,297,14,50,1,3,distr1,333,4,50,2,1,distr2,243,20,50,3,2,14,13,18,True,1476999165361.0,speaker,purple,262.0,1.0,1,6,6.0,1.0,human
0312-7,1476468631668.0,42,far,target,159,72,50,1,3,distr2,294,26,50,2,1,distr1,39,64,50,3,2,41,54,53,True,1476468627532.0,speaker,The color is green.,696.0,1.0,4,15,10.0,2.0,human
3613-f,1476484719716.0,11,close,target,297,44,50,3,2,distr1,311,24,50,2,1,distr2,342,28,50,1,3,10,18,10,True,1476484718011.0,speaker,bright purple,3.0,1.0,2,12,12.0,2.0,human
8855-6,1477002881658.0,22,close,target,146,55,50,2,1,distr2,99,65,50,1,3,distr1,112,51,50,3,2,9,13,6,True,1477002854770.0,listener,sorry,44.0,1.0,1,5,5.0,1.0,human
5144-7,1459899329594.0,6,split,distr1,325,45,50,2,3,target,277,21,50,3,2,distr2,99,53,50,1,1,14,69,80,False,1459899285373.0,listener,you can make different tones with that and i have two,65.0,0.0,11,43,24.0,5.0,human
1404-9,1476989886135.0,33,split,target,213,31,50,1,1,distr2,77,72,50,2,2,distr1,239,8,50,3,3,12,59,49,True,1476989883823.0,speaker,the bluish gray,277.0,1.0,3,13,10.0,2.0,human
8261-8,1476990689713.0,30,close,target,345,13,50,2,3,distr2,322,7,50,1,2,distr1,352,39,50,3,1,15,6,19,True,1476990674033.0,speaker,I know,442.0,1.0,2,5,4.0,1.0,human
8642-0,1476993905240.0,7,close,target,96,96,50,2,3,distr2,108,42,50,3,2,distr1,153,82,50,1,1,15,18,15,True,1476993895434.0,speaker,green,222.0,1.0,1,5,5.0,1.0,human
6089-c,1476483211986.0,23,split,target,138,6,50,3,3,distr2,298,96,50,2,1,distr1,176,31,50,1,2,16,35,38,True,1476483210612.0,speaker,boring grey,549.0,1.0,2,10,10.0,2.0,human
1623-4,1476997815132.0,41,close,target,62,17,50,2,3,distr1,132,8,50,3,2,distr2,197,2,50,1,1,13,18,12,True,1476997791101.0,speaker,yellow,334.0,1.0,1,6,6.0,1.0,human
1193-e,1476993208517.0,33,close,distr1,200,42,50,2,3,target,206,40,50,1,2,distr2,213,81,50,3,1,5,8,14,False,1476993193123.0,speaker,"that was hard, this one is too",620.0,0.0,7,23,7.0,2.0,human
9544-2,1476473965433.0,3,close,target,166,37,50,1,2,distr1,186,78,50,3,1,distr2,174,85,50,2,3,18,16,15,True,1476473959390.0,speaker,It is a bit duller than the other colors,742.0,1.0,9,32,15.0,3.0,human
1079-0,1476494012576.0,26,split,target,185,5,50,3,3,distr2,344,47,50,2,2,distr1,85,19,50,1,1,19,23,51,True,1476494006854.0,speaker,grey true grey,794.0,1.0,3,12,12.0,3.0,human
1807-1,1476502952826.0,45,far,target,9,95,50,1,2,distr2,124,49,50,3,1,distr1,288,93,50,2,3,45,73,97,True,1476502951202.0,speaker,The target is orange,398.0,1.0,4,17,12.0,2.0,human
4845-f,1459901807436.0,29,far,target,110,83,50,2,1,distr1,345,33,50,1,3,distr2,297,66,50,3,2,77,104,22,True,1459901806297.0,speaker,green,29.0,1.0,1,5,5.0,1.0,human
3159-3,1476990402155.0,9,far,target,279,15,50,3,2,distr1,84,29,50,1,1,distr2,24,84,50,2,3,50,39,43,True,1476990400677.0,speaker,purpleish grey,340.0,1.0,2,13,13.0,2.0,human
1735-5,1476989961778.0,31,close,target,124,85,50,2,2,distr2,119,55,50,3,3,distr1,139,63,50,1,1,10,9,5,True,1476989955065.0,speaker,brightest light green,340.0,1.0,3,19,19.0,3.0,human
4131-6,1476996616009.0,48,close,target,359,18,50,1,3,distr2,8,0,50,3,1,distr1,271,13,50,2,2,16,18,16,True,1476996613343.0,speaker,rosy pink,302.0,1.0,2,8,8.0,2.0,human
2166-8,1476995872834.0,6,split,target,87,89,50,2,2,distr1,84,70,50,1,1,distr2,287,35,50,3,3,6,89,84,True,1476995869889.0,speaker,the one harder on the eyes,222.0,1.0,6,21,13.0,3.0,human
6421-c,1476475113079.0,36,close,target,355,34,50,2,2,distr1,342,95,50,3,3,distr2,344,72,50,1,1,14,10,6,True,1476475092417.0,speaker,the grayish-red (the drabest one),754.0,1.0,5,26,20.0,4.0,human
1623-4,1476997596536.0,26,split,target,15,12,50,3,2,distr2,311,85,50,1,3,distr1,113,2,50,2,1,15,31,38,True,1476997593722.0,speaker,brown,334.0,1.0,1,5,5.0,1.0,human
4517-7,1476469601158.0,19,close,target,135,53,50,2,3,distr1,133,39,50,1,1,distr2,96,46,50,3,2,6,8,9,True,1476469595719.0,speaker,green that's not as dull but not as bright,666.0,1.0,9,34,15.0,3.0,human
6547-7,1476989657032.0,19,close,distr2,232,63,50,1,2,distr1,275,55,50,2,1,target,245,74,50,3,3,13,8,14,False,1476989654876.0,speaker,darker blue,607.0,0.0,2,10,10.0,2.0,human
1008-c,1476991321204.0,7,close,distr2,295,35,50,2,1,target,335,19,50,3,2,distr1,330,78,50,1,3,16,15,16,False,1476991271579.0,listener,wait a minute   I clicked the right color and it chose the other one,373.0,0.0,14,53,35.0,7.0,human
4261-9,1476496061127.0,50,split,target,109,75,50,2,2,distr2,211,82,50,3,1,distr1,101,44,50,1,3,11,67,61,True,1476496057893.0,speaker,green,44.0,1.0,1,5,5.0,1.0,human
9601-f,1476502312979.0,33,far,target,221,72,50,3,2,distr2,8,21,50,1,3,distr1,169,55,50,2,1,48,35,48,True,1476502310908.0,speaker,bright neon blue,958.0,1.0,3,14,14.0,3.0,human
1220-a,1459892984797.0,49,far,target,60,15,50,3,2,distr2,3,56,50,1,1,distr1,225,85,50,2,3,57,37,43,True,1459892962130.0,speaker,not blue or red here,34.0,1.0,5,16,7.0,2.0,human
9000-1,1476465955805.0,5,close,target,335,73,50,3,2,distr1,351,38,50,2,1,distr2,318,34,50,1,3,10,13,15,True,1476465953377.0,speaker,bright hot pink,128.0,1.0,3,13,13.0,3.0,human
9148-7,1476460522237.0,27,close,distr1,278,72,50,3,3,target,272,91,50,2,1,distr2,242,49,50,1,2,5,12,14,False,1476460517587.0,speaker,muted,217.0,0.0,1,5,5.0,1.0,human
1420-4,1476499159616.0,5,far,target,332,17,50,3,3,distr2,74,61,50,2,1,distr1,357,96,50,1,2,29,57,65,True,1476499157396.0,speaker,violet,943.0,1.0,1,6,6.0,1.0,human
3441-c,1476490717810.0,44,far,target,26,6,50,1,1,distr1,90,58,50,3,3,distr2,252,23,50,2,2,33,26,57,True,1476490716404.0,speaker,grey,818.0,1.0,1,4,4.0,1.0,human
5781-2,1476993323326.0,43,far,target,209,67,50,2,3,distr2,76,85,50,3,2,distr1,8,5,50,1,1,26,71,44,True,1476993321986.0,speaker,blue-est,281.0,1.0,1,7,7.0,2.0,human
4719-3,1459892999328.0,4,split,target,150,56,50,3,2,distr2,217,29,50,1,1,distr1,168,67,50,2,3,10,44,39,True,1459892996555.0,speaker,more green then turquoise,108.0,1.0,4,22,14.0,2.0,human
7753-a,1476991481389.0,32,far,target,208,56,50,1,2,distr1,151,54,50,2,3,distr2,293,74,50,3,1,44,37,56,True,1476991480269.0,speaker,blue,372.0,1.0,1,4,4.0,1.0,human
8970-0,1476492136783.0,4,far,target,217,56,50,2,2,distr2,161,53,50,1,1,distr1,354,54,50,3,3,41,45,70,True,1476492135274.0,speaker,blue,232.0,1.0,1,4,4.0,1.0,human
6338-3,1476992059665.0,8,split,distr2,298,69,50,3,3,distr1,3,35,50,2,2,target,345,21,50,1,1,11,24,31,False,1476992056439.0,speaker,pink,619.0,0.0,1,4,4.0,1.0,human
9960-e,1459897636584.0,43,close,distr1,242,42,50,2,2,distr2,282,63,50,3,1,target,257,69,50,1,3,9,12,15,False,1459897629719.0,speaker,lighter blu,126.0,0.0,2,10,10.0,2.0,human
3174-b,1476992813564.0,38,far,target,122,73,50,1,3,distr1,322,5,50,3,1,distr2,10,71,50,2,2,49,75,28,True,1476992811148.0,speaker,green,590.0,1.0,1,5,5.0,1.0,human
0847-6,1477000421512.0,32,far,target,148,69,50,1,3,distr2,46,3,50,2,2,distr1,189,81,50,3,1,36,33,30,True,1477000415197.0,speaker,green,262.0,1.0,1,5,5.0,1.0,human
7708-f,1476489554006.0,12,close,target,142,87,50,2,3,distr1,147,47,50,1,1,distr2,142,59,50,3,2,15,9,6,True,1476489552181.0,speaker,the brightest green,855.0,1.0,3,17,14.0,2.0,human
0217-e,1476492065723.0,6,far,target,170,64,50,2,2,distr1,298,21,50,1,1,distr2,121,90,50,3,3,50,25,81,True,1476492064003.0,speaker,mint green,792.0,1.0,2,9,9.0,2.0,human
6977-4,1476477952618.0,5,split,target,210,23,50,3,1,distr2,103,34,50,2,2,distr1,172,16,50,1,3,17,41,22,True,1476477949254.0,speaker,blue grey,236.0,1.0,2,8,8.0,2.0,human
2927-4,1477004343293.0,10,split,target,158,51,50,3,3,distr2,83,74,50,1,2,distr1,163,21,50,2,1,14,23,31,True,1477004341657.0,speaker,seafoam,,1.0,1,7,7.0,1.0,human
0133-f,1476996540361.0,39,split,target,154,87,50,2,2,distr1,78,71,50,3,1,distr2,84,9,50,1,3,19,31,29,True,1476996534148.0,speaker,teal,,1.0,1,4,4.0,1.0,human
5754-b,1476990985437.0,37,split,target,222,47,50,3,3,distr2,163,88,50,2,1,distr1,240,51,50,1,2,13,55,66,True,1476990978158.0,speaker,just guess one ofe the blues,341.0,1.0,6,23,20.0,5.0,human
9709-7,1476497694914.0,31,close,target,328,3,50,1,3,distr2,207,27,50,2,2,distr1,162,7,50,3,1,16,19,16,True,1476497691175.0,speaker,grey with hint of purple,232.0,1.0,5,20,14.0,3.0,human
2647-a,1476497688259.0,26,far,target,206,59,50,3,1,distr1,100,20,50,2,3,distr2,272,6,50,1,2,43,25,29,True,1476497686848.0,speaker,blue,814.0,1.0,1,4,4.0,1.0,human
2802-b,1476994653289.0,16,far,target,197,38,50,1,1,distr1,346,82,50,2,3,distr2,333,19,50,3,2,56,41,21,True,1476994651240.0,speaker,blue,608.0,1.0,1,4,4.0,1.0,human
8958-0,1476988287289.0,19,split,target,107,6,50,3,1,distr1,203,13,50,2,2,distr2,187,79,50,1,3,14,29,25,True,1476988261617.0,speaker,dull,258.0,1.0,1,4,4.0,1.0,human
8958-0,1476988359317.0,23,close,distr2,293,46,50,3,3,distr1,258,42,50,1,1,target,273,49,50,2,2,5,8,13,False,1476988358290.0,speaker,yes,258.0,0.0,1,3,3.0,1.0,human
8985-a,1476992947345.0,50,far,target,75,32,50,1,2,distr1,269,19,50,2,1,distr2,170,95,50,3,3,54,29,52,True,1476992945276.0,speaker,yellow green,542.0,1.0,2,11,11.0,2.0,human
8333-5,1476990513762.0,43,close,target,147,12,50,1,2,distr1,37,5,50,3,3,distr2,250,1,50,2,1,15,17,6,True,1476990511769.0,speaker,Green-ish one,496.0,1.0,2,11,11.0,3.0,human
7724-9,1476994764100.0,49,split,target,78,89,50,1,1,distr2,6,39,50,3,3,distr1,99,94,50,2,2,8,64,71,True,1476994758766.0,speaker,yellow,425.0,1.0,1,6,6.0,1.0,human
3322-8,1476988480922.0,23,split,distr2,322,18,50,2,2,distr1,95,11,50,3,1,target,42,13,50,1,3,12,29,39,False,1476988473482.0,speaker,"the drab pink one, not the gray one",239.0,0.0,8,27,18.0,5.0,human
8961-d,1459892326746.0,26,close,distr2,297,69,50,1,3,target,284,85,50,3,1,distr1,272,76,50,2,2,8,7,14,False,1459892328310.0,speaker,"not the one with blue tint, then the other is more pinkish",165.0,0.0,12,46,18.0,4.0,human
5090-b,1476994409851.0,11,close,target,266,39,50,1,2,distr1,236,24,50,3,1,distr2,296,20,50,2,3,11,14,15,True,1476994402534.0,speaker,bright purple,539.0,1.0,2,12,12.0,2.0,human
